tf,target,mode,weight,confidence
HNF4A,SLC20A2,Activation,0.5,B
HNF4A,SH3BP4,Activation,0.5,B
HNF4A,ST18,Activation,0.5,B
HNF4A,ST3GAL6,Activation,0.5,B
HNF4A,TEAD1,Activation,0.5,B
HNF4A,TECTB,Activation,0.5,B
HNF4A,TEF,Activation,0.5,B
HNF4A,TERF2,Activation,0.5,B
HNF4A,TEX2,Activation,0.5,B
HNF4A,TFR2,Activation,0.5,B
HNF4A,TGFBR3,Activation,0.5,B
HNF4A,THADA,Activation,0.5,B
HNF4A,TJP2,Activation,0.5,B
HNF4A,TJP3,Activation,0.5,B
HNF4A,TLE1,Activation,0.5,B
HNF4A,TLE3,Activation,0.5,B
HNF4A,TLN2,Activation,0.5,B
HNF4A,TM4SF5,Activation,0.5,B
HNF4A,TMBIM1,Activation,0.5,B
HNF4A,TBL1X,Activation,0.5,B
HNF4A,TBC1D8,Activation,0.5,B
HNF4A,TBC1D2B,Activation,0.5,B
HNF4A,TBC1D14,Activation,0.5,B
HNF4A,ST6GAL1,Activation,0.5,B
HNF4A,STAT6,Activation,0.5,B
HNF4A,STIM1,Activation,0.5,B
HNF4A,STK24,Activation,0.5,B
HNF4A,STX18,Activation,0.5,B
HNF4A,STXBP6,Activation,0.5,B
HNF4A,SULF2,Activation,0.5,B
HNF4A,ST3GAL1,Activation,0.5,B
HNF4A,SUSD6,Activation,0.5,B
HNF4A,SYBU,Activation,0.5,B
HNF4A,SYN3,Activation,0.5,B
HNF4A,SYNE1,Activation,0.5,B
HNF4A,SYNJ2,Activation,0.5,B
HNF4A,TACC2,Activation,0.5,B
HNF4A,TANK,Activation,0.5,B
HNF4A,TBC1D1,Activation,0.5,B
HNF4A,SVIL,Activation,0.5,B
HNF4A,NOL4L,Activation,0.5,B
HNF4A,SFXN5,Activation,0.5,B
HNF4A,SERINC5,Activation,0.5,B
HNF4A,PIK3R1,Activation,0.5,B
HNF4A,PIM1,Activation,0.5,B
HNF4A,PLA2G4F,Activation,0.5,B
HNF4A,PLCB1,Activation,0.5,B
HNF4A,PLD1,Activation,0.5,B
HNF4A,PLEC,Activation,0.5,B
HNF4A,PLEKHA6,Activation,0.5,B
HNF4A,PLEKHA7,Activation,0.5,B
HNF4A,PLEKHG3,Activation,0.5,B
HNF4A,PLEKHG6,Activation,0.5,B
HNF4A,PLEKHM3,Activation,0.5,B
HNF4A,PLPP3,Activation,0.5,B
HNF4A,PLXNA2,Activation,0.5,B
HNF4A,POR,Activation,0.5,B
HNF4A,PPFIBP2,Activation,0.5,B
HNF4A,PIK3AP1,Activation,0.5,B
HNF4A,PHLPP1,Activation,0.5,B
HNF4A,PHLDB2,Activation,0.5,B
HNF4A,PHF3,Activation,0.5,B
HNF4A,NR2F6,Activation,0.5,B
HNF4A,NRP1,Activation,0.5,B
HNF4A,NUP210,Activation,0.5,B
HNF4A,OSBPL10,Activation,0.5,B
HNF4A,OSBPL3,Activation,0.5,B
HNF4A,PACSIN2,Activation,0.5,B
HNF4A,PALM2AKAP2,Activation,0.5,B
HNF4A,PPP3CA,Activation,0.5,B
HNF4A,PCBP1,Activation,0.5,B
HNF4A,PDE4D,Activation,0.5,B
HNF4A,PDE8A,Activation,0.5,B
HNF4A,PDLIM5,Activation,0.5,B
HNF4A,PEMT,Activation,0.5,B
HNF4A,PEPD,Activation,0.5,B
HNF4A,PER2,Activation,0.5,B
HNF4A,PHACTR2,Activation,0.5,B
HNF4A,PCSK6,Activation,0.5,B
HNF4A,SERTAD2,Activation,0.5,B
HNF4A,PPTC7,Activation,0.5,B
HNF4A,PRKCE,Activation,0.5,B
HNF4A,RGS3,Activation,0.5,B
HNF4A,RHO,Activation,0.5,B
HNF4A,RHOBTB3,Activation,0.5,B
HNF4A,RIN2,Activation,0.5,B
HNF4A,RNF43,Activation,0.5,B
HNF4A,RRBP1,Activation,0.5,B
HNF4A,RREB1,Activation,0.5,B
HNF4A,RUNX1,Activation,0.5,B
HNF4A,SAMD4A,Activation,0.5,B
HNF4A,SARDH,Activation,0.5,B
HNF4A,SCAP,Activation,0.5,B
HNF4A,SEC14L1,Activation,0.5,B
HNF4A,SEC23A,Activation,0.5,B
HNF4A,SEMA4B,Activation,0.5,B
HNF4A,SEPTIN9,Activation,0.5,B
HNF4A,RERE,Activation,0.5,B
HNF4A,RBPMS,Activation,0.5,B
HNF4A,RBM47,Activation,0.5,B
HNF4A,RAPGEF5,Activation,0.5,B
HNF4A,PRKCH,Activation,0.5,B
HNF4A,PRLR,Activation,0.5,B
HNF4A,PRR5,Activation,0.5,B
HNF4A,PSD3,Activation,0.5,B
HNF4A,PSD4,Activation,0.5,B
HNF4A,PTK2,Activation,0.5,B
HNF4A,PTK2B,Activation,0.5,B
HNF4A,PRKAG2,Activation,0.5,B
HNF4A,PTP4A1,Activation,0.5,B
HNF4A,PTPRM,Activation,0.5,B
HNF4A,PXN,Activation,0.5,B
HNF4A,RABGAP1L,Activation,0.5,B
HNF4A,RAD51B,Activation,0.5,B
HNF4A,RALGPS1,Activation,0.5,B
HNF4A,RAPGEF1,Activation,0.5,B
HNF4A,RAPGEF2,Activation,0.5,B
HNF4A,PTPRF,Activation,0.5,B
HNF4A,DLEU1,Activation,0.5,B
HNF4A,DLC1,Activation,0.5,B
HNF4A,DIP2C,Activation,0.5,B
GATA3,SSBP2,Activation,0.5,B
GATA3,ST3GAL1,Activation,0.5,B
GATA3,ST6GAL1,Activation,0.5,B
GATA3,STARD13,Activation,0.5,B
GATA3,STK3,Activation,0.5,B
GATA3,STK39,Activation,0.5,B
GATA3,STXBP5,Activation,0.5,B
GATA3,SUMO1P1,Activation,0.5,B
GATA3,SYBU,Activation,0.5,B
GATA3,SYNE1,Activation,0.5,B
GATA3,SYNE2,Activation,0.5,B
GATA3,SYNJ2,Activation,0.5,B
GATA3,SYT1,Activation,0.5,B
GATA3,SYTL2,Activation,0.5,B
GATA3,TACC1,Activation,0.5,B
GATA3,SPTBN1,Activation,0.5,B
GATA3,SPRED2,Activation,0.5,B
GATA3,SPOCK1,Activation,0.5,B
GATA3,SPECC1L,Activation,0.5,B
GATA3,SEPTIN9,Activation,0.5,B
GATA3,SGPL1,Activation,0.5,B
GATA3,SH3RF1,Activation,0.5,B
GATA3,SHANK2,Activation,0.5,B
GATA3,SHROOM3,Activation,0.5,B
GATA3,SIL1,Activation,0.5,B
GATA3,SIPA1L1,Activation,0.5,B
GATA3,TANC1,Activation,0.5,B
GATA3,SIPA1L2,Activation,0.5,B
GATA3,SLC44A1,Activation,0.5,B
GATA3,SLC8A1,Activation,0.5,B
GATA3,SLIT3,Activation,0.5,B
GATA3,SMAD3,Activation,0.5,B
GATA3,SMYD3,Activation,0.5,B
GATA3,SND1,Activation,0.5,B
GATA3,SPATS2L,Activation,0.5,B
GATA3,SLC38A1,Activation,0.5,B
GATA3,SEMA6A,Activation,0.5,B
GATA3,TAOK3,Activation,0.5,B
GATA3,TBL1XR1,Activation,0.5,B
GATA3,TRIM37,Activation,0.5,B
GATA3,TRIO,Activation,0.5,B
GATA3,TRPS1,Activation,0.5,B
GATA3,TSC22D2,Activation,0.5,B
GATA3,TTC28,Activation,0.5,B
GATA3,TXNRD1,Activation,0.5,B
GATA3,UBE2H,Activation,0.5,B
GATA3,UNC5C,Activation,0.5,B
GATA3,UTRN,Activation,0.5,B
GATA3,VAV3,Activation,0.5,B
GATA3,VMP1,Activation,0.5,B
GATA3,VPS13D,Activation,0.5,B
GATA3,WWC1,Activation,0.5,B
GATA3,WWTR1,Activation,0.5,B
GATA3,XYLT1,Activation,0.5,B
GATA3,TRAPPC9,Activation,0.5,B
GATA3,TPRG1,Activation,0.5,B
GATA3,TPD52L1,Activation,0.5,B
GATA3,TPD52,Activation,0.5,B
GATA3,TCF12,Activation,0.5,B
GATA3,TEAD1,Activation,0.5,B
GATA3,TENM4,Activation,0.5,B
GATA3,TGFB2,Activation,0.5,B
GATA3,THADA,Activation,0.5,B
GATA3,THSD4,Activation,0.5,B
GATA3,THSD7B,Activation,0.5,B
GATA3,TBC1D1,Activation,0.5,B
GATA3,TIAM1,Activation,0.5,B
GATA3,TLE3,Activation,0.5,B
GATA3,TLE4,Activation,0.5,B
GATA3,TLK1,Activation,0.5,B
GATA3,TLN2,Activation,0.5,B
GATA3,TMSB4X,Activation,0.5,B
GATA3,TMTC2,Activation,0.5,B
GATA3,TNS3,Activation,0.5,B
GATA3,TLE1,Activation,0.5,B
GATA3,ZBTB7C,Activation,0.5,B
GATA3,SEMA3C,Activation,0.5,B
GATA3,SCAPER,Activation,0.5,B
GATA3,PDZRN3,Activation,0.5,B
GATA3,PHACTR1,Activation,0.5,B
GATA3,PHLDB2,Activation,0.5,B
GATA3,PIK3R1,Activation,0.5,B
GATA3,PIP4K2A,Activation,0.5,B
GATA3,PLCB1,Activation,0.5,B
GATA3,PLCB4,Activation,0.5,B
GATA3,PLCL1,Activation,0.5,B
GATA3,PLD1,Activation,0.5,B
GATA3,PLXNA2,Activation,0.5,B
GATA3,PMEPA1,Activation,0.5,B
GATA3,PPFIBP2,Activation,0.5,B
GATA3,PPM1H,Activation,0.5,B
GATA3,PPP3CA,Activation,0.5,B
GATA3,PREX1,Activation,0.5,B
GATA3,PDLIM5,Activation,0.5,B
GATA3,PDE4D,Activation,0.5,B
GATA3,PDE4B,Activation,0.5,B
GATA3,PCNX2,Activation,0.5,B
GATA3,NRP2,Activation,0.5,B
GATA3,OFCC1,Activation,0.5,B
GATA3,OSBPL10,Activation,0.5,B
GATA3,OSBPL3,Activation,0.5,B
GATA3,OSBPL9,Activation,0.5,B
GATA3,P3H2,Activation,0.5,B
GATA3,PACS1,Activation,0.5,B
GATA3,PRICKLE2,Activation,0.5,B
GATA3,PACSIN2,Activation,0.5,B
GATA3,PAM,Activation,0.5,B
GATA3,PARD3,Activation,0.5,B
GATA3,PARD3B,Activation,0.5,B
GATA3,PARD6B,Activation,0.5,B
GATA3,PBX1,Activation,0.5,B
GATA3,PBX3,Activation,0.5,B
GATA3,PCDH9,Activation,0.5,B
GATA3,PALLD,Activation,0.5,B
GATA3,SEMA3A,Activation,0.5,B
GATA3,PRKAG2,Activation,0.5,B
GATA3,PRKCH,Activation,0.5,B
GATA3,RERE,Activation,0.5,B
GATA3,RFTN1,Activation,0.5,B
GATA3,RFX3,Activation,0.5,B
GATA3,RGS6,Activation,0.5,B
GATA3,RHOBTB3,Activation,0.5,B
GATA3,RIMS2,Activation,0.5,B
GATA3,RND3,Activation,0.5,B
GATA3,RNF150,Activation,0.5,B
GATA3,ROBO1,Activation,0.5,B
GATA3,RPH3A,Activation,0.5,B
GATA3,RTN4,Activation,0.5,B
GATA3,RXRA,Activation,0.5,B
GATA3,SAMD4A,Activation,0.5,B
GATA3,SASH1,Activation,0.5,B
GATA3,SBF2,Activation,0.5,B
GATA3,RCAN3,Activation,0.5,B
GATA3,RBPMS,Activation,0.5,B
GATA3,RBMS3,Activation,0.5,B
GATA3,RBM47,Activation,0.5,B
GATA3,PRKCQ,Activation,0.5,B
GATA3,PRLR,Activation,0.5,B
GATA3,PSD3,Activation,0.5,B
GATA3,PTK2,Activation,0.5,B
GATA3,PTK2B,Activation,0.5,B
GATA3,PTPN7,Activation,0.5,B
GATA3,PTPRJ,Activation,0.5,B
GATA3,PRKCE,Activation,0.5,B
GATA3,PTPRK,Activation,0.5,B
GATA3,RAD51B,Activation,0.5,B
GATA3,RAPGEF1,Activation,0.5,B
GATA3,RAPGEF4,Activation,0.5,B
GATA3,RAPGEF5,Activation,0.5,B
GATA3,RARA,Activation,0.5,B
GATA3,RASEF,Activation,0.5,B
GATA3,RBFOX2,Activation,0.5,B
GATA3,RAD23B,Activation,0.5,B
GATA3,ZFAND3,Activation,0.5,B
GATA3,ZFPM2,Activation,0.5,B
GATA3,ZMIZ1,Activation,0.5,B
HNF4A,ATXN7L1,Activation,0.5,B
HNF4A,AUTS2,Activation,0.5,B
HNF4A,BCAR3,Activation,0.5,B
HNF4A,BCAS3,Activation,0.5,B
HNF4A,BCL3,Activation,0.5,B
HNF4A,BCL9L,Activation,0.5,B
HNF4A,BCOR,Activation,0.5,B
HNF4A,BCR,Activation,0.5,B
HNF4A,BICC1,Activation,0.5,B
RUNX1,ETV6,Activation,0.5,B
HNF4A,BRD4,Activation,0.5,B
HNF4A,BTNL8,Activation,0.5,B
HNF4A,C1ORF210,Activation,0.5,B
HNF4A,C8B,Activation,0.5,B
HNF4A,CALD1,Activation,0.5,B
HNF4A,ATP8B1,Activation,0.5,B
HNF4A,ATP7B,Activation,0.5,B
HNF4A,ATP2B2,Activation,0.5,B
HNF4A,ASS1,Activation,0.5,B
HNF4A,AKAP13,Activation,0.5,B
HNF4A,ALDH1A1,Activation,0.5,B
HNF4A,ALDH3A2,Activation,0.5,B
HNF4A,AMBRA1,Activation,0.5,B
HNF4A,AMPD3,Activation,0.5,B
HNF4A,ANXA2,Activation,0.5,B
HNF4A,ANXA4,Activation,0.5,B
HNF4A,CAMK2D,Activation,0.5,B
HNF4A,ARHGAP12,Activation,0.5,B
HNF4A,ARHGAP26,Activation,0.5,B
HNF4A,ARHGEF10L,Activation,0.5,B
HNF4A,ARHGEF3,Activation,0.5,B
HNF4A,ARID1A,Activation,0.5,B
HNF4A,ARID5B,Activation,0.5,B
HNF4A,ARSG,Activation,0.5,B
HNF4A,ASAP2,Activation,0.5,B
HNF4A,ARHGAP18,Activation,0.5,B
HNF4A,AKAP1,Activation,0.5,B
HNF4A,CAMK2N1,Activation,0.5,B
HNF4A,CAST,Activation,0.5,B
HNF4A,CTNNA1,Activation,0.5,B
HNF4A,CTNND1,Activation,0.5,B
HNF4A,CTSB,Activation,0.5,B
HNF4A,CTSE,Activation,0.5,B
HNF4A,CUEDC1,Activation,0.5,B
HNF4A,CUX1,Activation,0.5,B
HNF4A,CYP4F3,Activation,0.5,B
HNF4A,DAAM1,Activation,0.5,B
HNF4A,DAB1,Activation,0.5,B
HNF4A,DAB2IP,Activation,0.5,B
HNF4A,DCBLD1,Activation,0.5,B
HNF4A,DENND1A,Activation,0.5,B
HNF4A,DENND2B,Activation,0.5,B
HNF4A,DGKG,Activation,0.5,B
HNF4A,DHRS3,Activation,0.5,B
HNF4A,CRACD,Activation,0.5,B
HNF4A,CPLX2,Activation,0.5,B
HNF4A,CORO2A,Activation,0.5,B
HNF4A,CORO1C,Activation,0.5,B
HNF4A,CCDC57,Activation,0.5,B
HNF4A,CCDC85C,Activation,0.5,B
HNF4A,CCNY,Activation,0.5,B
HNF4A,CDC42EP4,Activation,0.5,B
HNF4A,CDH23,Activation,0.5,B
HNF4A,CDK5RAP2,Activation,0.5,B
HNF4A,CHD2,Activation,0.5,B
HNF4A,CAPZA2,Activation,0.5,B
HNF4A,CHD9,Activation,0.5,B
HNF4A,CLASP1,Activation,0.5,B
HNF4A,CLEC16A,Activation,0.5,B
HNF4A,CLMN,Activation,0.5,B
HNF4A,CLRN3,Activation,0.5,B
HNF4A,CNKSR3,Activation,0.5,B
HNF4A,COBL,Activation,0.5,B
HNF4A,COL27A1,Activation,0.5,B
HNF4A,CHN2,Activation,0.5,B
HNF4A,AK2,Activation,0.5,B
HNF4A,AIG1,Activation,0.5,B
HNF4A,AHNAK,Activation,0.5,B
HIF1A,DLGAP4,Activation,0.5,B
HIF1A,DSCAM,Activation,0.5,B
HIF1A,EGFR,Activation,0.5,B
HIF1A,FAM210A,Activation,0.5,B
HIF1A,FCHSD2,Activation,0.5,B
HIF1A,GRB10,Activation,0.5,B
HIF1A,INHBA,Activation,0.5,B
HIF1A,MRTFB,Activation,0.5,B
HIF1A,MSI2,Activation,0.5,B
HIF1A,NAV1,Activation,0.5,B
HIF1A,NEK7,Activation,0.5,B
HIF1A,PDE4D,Activation,0.5,B
HIF1A,PRKCH,Activation,0.5,B
HIF1A,RAD23B,Activation,0.5,B
HIF1A,RAD51B,Activation,0.5,B
HIF1A,DENND1A,Activation,0.5,B
HIF1A,DDX18,Activation,0.5,B
HIF1A,CHSY1,Activation,0.5,B
HIF1A,CACNA1C,Activation,0.5,B
GATA3,ZMYND8,Activation,0.5,B
GATA3,ZNF365,Activation,0.5,B
GATA3,ZNF462,Activation,0.5,B
GATA3,ZNF608,Activation,0.5,B
GATA3,ZNRF1,Activation,0.5,B
GATA3,ZPLD1,Activation,0.5,B
GATA6,SEMA6A,Activation,0.5,B
HIF1A,RERE,Activation,0.5,B
GATA6,SVIL,Activation,0.5,B
GRHL2,LAD1,Activation,0.5,B
GRHL2,LIPH,Activation,0.5,B
HIF1A,ADAMTS20,Activation,0.5,B
HIF1A,AGPAT5,Activation,0.5,B
HIF1A,ARFGEF2,Activation,0.5,B
HIF1A,ARID1B,Activation,0.5,B
HIF1A,CACNA1A,Activation,0.5,B
GRHL2,NHSL3,Activation,0.5,B
HIF1A,RGS6,Activation,0.5,B
HIF1A,RUNX1,Activation,0.5,B
HIF1A,SEPTIN9,Activation,0.5,B
HNF4A,ACOT7,Activation,0.5,B
HNF4A,ACOX2,Activation,0.5,B
HNF4A,ACTN1,Activation,0.5,B
HNF4A,ACTN4,Activation,0.5,B
HNF4A,ACY3,Activation,0.5,B
HNF4A,ADCY9,Activation,0.5,B
HNF4A,ADGRA3,Activation,0.5,B
HNF4A,ACACB,Activation,0.5,B
HNF4A,ADGRF1,Activation,0.5,B
HNF4A,ADGRV1,Activation,0.5,B
HNF4A,AFDN,Activation,0.5,B
HNF4A,AFF1,Activation,0.5,B
HNF4A,AGAP1,Activation,0.5,B
HNF4A,AGPAT3,Activation,0.5,B
HNF4A,AGXT,Activation,0.5,B
HNF4A,AHCY,Activation,0.5,B
HNF4A,ADGRG6,Activation,0.5,B
HNF4A,TMEM241,Activation,0.5,B
HNF4A,ABLIM3,Activation,0.5,B
HNF4A,ABCC3,Activation,0.5,B
HIF1A,SHANK2,Activation,0.5,B
HIF1A,SIPA1L1,Activation,0.5,B
HIF1A,SLC41A2,Activation,0.5,B
HIF1A,TNS1,Activation,0.5,B
HIF1A,TNS3,Activation,0.5,B
HIF1A,UNC5D,Activation,0.5,B
HIF1A,USP6NL,Activation,0.5,B
HNF4A,ABLIM1,Activation,0.5,B
HIF1A,VGLL4,Activation,0.5,B
HIF1A,ZFAT,Activation,0.5,B
HIF1A,ZMYND8,Activation,0.5,B
HMBOX1,NCOA4,Activation,0.5,B
HMBOX1,PDE8A,Activation,0.5,B
HNF1B,WDR72,Activation,0.5,B
HNF4A,ABCA4,Activation,0.5,B
HNF4A,ABCC11,Activation,0.5,B
HIF1A,XXYLT1,Activation,0.5,B
PRDM14,ARHGEF17,Activation,0.5,B
HNF4A,TMEM245,Activation,0.5,B
HNF4A,TMIGD1,Activation,0.5,B
MITF,SCARB1,Activation,0.5,B
MITF,SCRN1,Activation,0.5,B
MITF,SDK1,Activation,0.5,B
MITF,SEMA5A,Activation,0.5,B
MITF,SEPTIN9,Activation,0.5,B
MITF,SERINC5,Activation,0.5,B
MITF,SH3KBP1,Activation,0.5,B
MITF,SH3PXD2B,Activation,0.5,B
MITF,SHANK2,Activation,0.5,B
MITF,SIL1,Activation,0.5,B
MITF,SIPA1L2,Activation,0.5,B
MITF,SIPA1L3,Activation,0.5,B
MITF,SLC22A23,Activation,0.5,B
MITF,SLC23A2,Activation,0.5,B
MITF,SLC25A26,Activation,0.5,B
MITF,SASH1,Activation,0.5,B
MITF,SAMD4A,Activation,0.5,B
MITF,RUNX1,Activation,0.5,B
MITF,RTN4,Activation,0.5,B
MITF,RASGRF1,Activation,0.5,B
MITF,RBFOX1,Activation,0.5,B
MITF,RBMS1,Activation,0.5,B
MITF,RBPJ,Activation,0.5,B
MITF,RELN,Activation,0.5,B
MITF,RERE,Activation,0.5,B
MITF,RGL1,Activation,0.5,B
MITF,SLC39A11,Activation,0.5,B
MITF,RGS3,Activation,0.5,B
MITF,RNF144A,Activation,0.5,B
MITF,RNF146,Activation,0.5,B
MITF,RNF220,Activation,0.5,B
MITF,RPGR,Activation,0.5,B
MITF,RPS6KA2,Activation,0.5,B
MITF,RPTOR,Activation,0.5,B
MITF,RREB1,Activation,0.5,B
MITF,RNF115,Activation,0.5,B
MITF,RASA3,Activation,0.5,B
MITF,SLC44A1,Activation,0.5,B
MITF,SLC7A1,Activation,0.5,B
MITF,STAT3,Activation,0.5,B
MITF,STK10,Activation,0.5,B
MITF,STK32B,Activation,0.5,B
MITF,STXBP1,Activation,0.5,B
MITF,STXBP5,Activation,0.5,B
MITF,SVIL,Activation,0.5,B
MITF,SYN3,Activation,0.5,B
MITF,SYNE2,Activation,0.5,B
MITF,TACC1,Activation,0.5,B
MITF,TAFA5,Activation,0.5,B
MITF,TBC1D14,Activation,0.5,B
MITF,TENM4,Activation,0.5,B
MITF,TEX2,Activation,0.5,B
MITF,THADA,Activation,0.5,B
MITF,TIAM1,Activation,0.5,B
MITF,ST6GAL1,Activation,0.5,B
MITF,ST3GAL6,Activation,0.5,B
MITF,SSH1,Activation,0.5,B
MITF,SSBP3,Activation,0.5,B
MITF,SLC8A1,Activation,0.5,B
MITF,SLC9A1,Activation,0.5,B
MITF,SLCO3A1,Activation,0.5,B
MITF,SLIT3,Activation,0.5,B
MITF,SND1,Activation,0.5,B
MITF,SNX29,Activation,0.5,B
MITF,SNX8,Activation,0.5,B
MITF,SLC44A3,Activation,0.5,B
MITF,SNX9,Activation,0.5,B
MITF,SORBS1,Activation,0.5,B
MITF,SORBS2,Activation,0.5,B
MITF,SOX6,Activation,0.5,B
MITF,SPART,Activation,0.5,B
MITF,SPIRE1,Activation,0.5,B
MITF,SPOCK1,Activation,0.5,B
MITF,SPTBN1,Activation,0.5,B
MITF,SOD2,Activation,0.5,B
MITF,TLE3,Activation,0.5,B
MITF,RAPGEF1,Activation,0.5,B
MITF,RAD51B,Activation,0.5,B
MITF,NEK6,Activation,0.5,B
MITF,NFATC2,Activation,0.5,B
MITF,NFIA,Activation,0.5,B
MITF,NFIB,Activation,0.5,B
MITF,NOL4L,Activation,0.5,B
MITF,NPAS3,Activation,0.5,B
MITF,NPC1,Activation,0.5,B
MITF,NRG3,Activation,0.5,B
MITF,NRP2,Activation,0.5,B
MITF,NRXN1,Activation,0.5,B
MITF,NSMAF,Activation,0.5,B
MITF,NSMCE2,Activation,0.5,B
MITF,NUP93,Activation,0.5,B
MITF,OGDH,Activation,0.5,B
MITF,OSBPL3,Activation,0.5,B
MITF,NEDD9,Activation,0.5,B
MITF,NEDD4L,Activation,0.5,B
MITF,NDUFAF6,Activation,0.5,B
MITF,NDST1,Activation,0.5,B
MITF,MME,Activation,0.5,B
MITF,MPZL1,Activation,0.5,B
MITF,MRTFB,Activation,0.5,B
MITF,MSI2,Activation,0.5,B
MITF,MTSS1,Activation,0.5,B
MITF,MTUS1,Activation,0.5,B
MITF,MYH10,Activation,0.5,B
MITF,OSBPL9,Activation,0.5,B
MITF,MYLK,Activation,0.5,B
MITF,MYO1E,Activation,0.5,B
MITF,MYO5A,Activation,0.5,B
MITF,NARF,Activation,0.5,B
MITF,NAV2,Activation,0.5,B
MITF,NCALD,Activation,0.5,B
MITF,NCK2,Activation,0.5,B
MITF,NCOR2,Activation,0.5,B
MITF,MYO16,Activation,0.5,B
MITF,RAP1GAP,Activation,0.5,B
MITF,OTUD7B,Activation,0.5,B
MITF,PACSIN2,Activation,0.5,B
MITF,POU6F2,Activation,0.5,B
MITF,PPM1H,Activation,0.5,B
MITF,PPP2R5C,Activation,0.5,B
MITF,PPP6R3,Activation,0.5,B
MITF,PREX1,Activation,0.5,B
MITF,PRKAG2,Activation,0.5,B
MITF,PRKCE,Activation,0.5,B
MITF,PRKCH,Activation,0.5,B
MITF,PRKN,Activation,0.5,B
MITF,PRRC2B,Activation,0.5,B
MITF,PRUNE2,Activation,0.5,B
MITF,PSAP,Activation,0.5,B
MITF,PTCH1,Activation,0.5,B
MITF,PTPRJ,Activation,0.5,B
MITF,PTPRM,Activation,0.5,B
MITF,POLR1A,Activation,0.5,B
MITF,PLXNC1,Activation,0.5,B
MITF,PLXNA2,Activation,0.5,B
MITF,PLEKHG3,Activation,0.5,B
MITF,PARVA,Activation,0.5,B
MITF,PCBP1,Activation,0.5,B
MITF,PDE4B,Activation,0.5,B
MITF,PDE4D,Activation,0.5,B
MITF,PDE8A,Activation,0.5,B
MITF,PDZD2,Activation,0.5,B
MITF,PFKFB3,Activation,0.5,B
MITF,PACRG,Activation,0.5,B
MITF,PHACTR1,Activation,0.5,B
MITF,PHC2,Activation,0.5,B
MITF,PHGDH,Activation,0.5,B
MITF,PIP4K2A,Activation,0.5,B
MITF,PLA2G6,Activation,0.5,B
MITF,PLB1,Activation,0.5,B
MITF,PLD1,Activation,0.5,B
MITF,PLEKHA7,Activation,0.5,B
MITF,PHACTR3,Activation,0.5,B
MITF,MLPH,Activation,0.5,B
MITF,TLN2,Activation,0.5,B
MITF,TMEM131,Activation,0.5,B
NFYB,CCNB1,Activation,0.5,B
NFYB,CREBRF,Activation,0.5,B
NFYB,CRYZL1,Activation,0.5,B
NFYB,PCNA,Activation,0.5,B
NR1H2,FASN,Activation,0.5,B
NR1H2,PPARG,Activation,0.5,B
NR2C2,ASXL1,Activation,0.5,B
NR2C2,GCC2,Activation,0.5,B
NR2C2,SNRNP200,Activation,0.5,B
NR2C2,TAF2,Activation,0.5,B
NR2F2,ARHGEF2,Activation,0.5,B
IRF1,STAT1,Activation,0.5,B
NR2F2,LTBP4,Activation,0.5,B
NR2F2,RFTN1,Activation,0.5,B
NR2F2,TNS1,Activation,0.5,B
NFYA,ZNF608,Activation,0.5,B
NFYA,CD74,Activation,0.5,B
NFYA,AP3M2,Activation,0.5,B
NFKB2,TRAF1,Activation,0.5,B
NFKB1,CCL17,Activation,0.5,B
NFKB1,CD274,Activation,0.5,B
NFKB1,CD44,Activation,0.5,B
NFKB1,FSCN1,Activation,0.5,B
NFKB1,GATAD2A,Activation,0.5,B
NFKB1,HNRNPL,Activation,0.5,B
NFKB1,IL15RA,Activation,0.5,B
NR2F6,AGPAT3,Activation,0.5,B
NFKB1,IL1R1,Activation,0.5,B
NFKB1,KCNMA1,Activation,0.5,B
NFKB2,BCL3,Activation,0.5,B
NFKB2,CD58,Activation,0.5,B
NFKB2,NEURL3,Activation,0.5,B
NFKB2,RARA,Activation,0.5,B
NFKB2,TNFAIP3,Activation,0.5,B
NFKB2,TNIP1,Activation,0.5,B
NFKB1,IL4R,Activation,0.5,B
NFKB1,ARID1A,Activation,0.5,B
NR2F6,RAB11FIP4,Activation,0.5,B
NR3C1,GTDC1,Activation,0.5,B
PPARG,ACSL5,Activation,0.5,B
PPARG,CPT1A,Activation,0.5,B
PPARG,SORBS1,Activation,0.5,B
PPARG,SUSD1,Activation,0.5,B
PRDM14,ABCA4,Activation,0.5,B
PRDM14,ADAMTS2,Activation,0.5,B
PRDM14,AGAP1,Activation,0.5,B
PRDM14,AGAP3,Activation,0.5,B
PRDM14,AGPAT3,Activation,0.5,B
PRDM14,AHDC1,Activation,0.5,B
PRDM14,AHNAK,Activation,0.5,B
PRDM14,AJAP1,Activation,0.5,B
PRDM14,ALK,Activation,0.5,B
PRDM14,AMPD3,Activation,0.5,B
PRDM14,ANO1,Activation,0.5,B
PPARG,ACSL3,Activation,0.5,B
PPARG,ACACB,Activation,0.5,B
PPARA,PDHA1,Activation,0.5,B
POU2F2,STK10,Activation,0.5,B
NR3C1,ZBTB38,Activation,0.5,B
NRF1,CRTC1,Activation,0.5,B
NRF1,KDM2A,Activation,0.5,B
NRF1,OTUD5,Activation,0.5,B
RUNX3,PAX5,Activation,0.5,B
PBX2,PHF21A,Activation,0.5,B
PBX3,MEIS2,Activation,0.5,B
NR3C1,ASAP2,Activation,0.5,B
PBX3,PBX1,Activation,0.5,B
