dataset,condition,edge_set,score_definition,metric,repeat,n_positive,n_negative,random_auprc_baseline,auroc,auprc,enrichment_at_5pct,positive_median,negative_median,median_difference,cliffs_delta
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,mutual_information,0,1041,1041,0.5,0.5121497931586878,0.5078011914932514,1.0476190476190477,0.016753895208239555,0.016509506851434708,0.0002443883568048477,0.02429958631737561
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,0,1041,1041,0.5,0.5079709803899857,0.5053880256378089,1.0095238095238095,0.08190944790840149,0.08073490113019943,0.0011745467782020569,0.01594196077997112
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,0,1041,1041,0.5,0.5295497475733173,0.5284980962313575,1.180952380952381,1.685283899307251,1.6077286005020142,0.07755529880523682,0.05909949514663437
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,pearson,1,1041,1041,0.5,0.5479075484390702,0.5300231707740131,1.1047619047619048,0.049558550119400024,0.03843154013156891,0.011127009987831116,0.09581509687814038
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,spearman,1,1041,1041,0.5,0.5387387985947895,0.5240937001976999,1.1238095238095238,0.07030005753040314,0.059347644448280334,0.010952413082122803,0.07747759718957892
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,mutual_information,1,1041,1041,0.5,0.5179319375351233,0.5085345572623912,1.0857142857142856,0.016753895208239555,0.01618347316980362,0.000570422038435936,0.03586387507024669
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,1,1041,1041,0.5,0.5067833615242863,0.5030013307207692,0.9714285714285714,0.08190944790840149,0.0814829021692276,0.00042654573917388916,0.013566723048572316
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,1,1041,1041,0.5,0.5291391101255812,0.5255337394497859,1.180952380952381,1.685283899307251,1.5845738649368286,0.10071003437042236,0.05827822025116247
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,pearson,2,1041,1041,0.5,0.5373758513806185,0.5294591527235204,1.1238095238095238,0.049558550119400024,0.042208727449178696,0.007349822670221329,0.074751702761237
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,spearman,2,1041,1041,0.5,0.5304374626850521,0.5254129470142943,1.1238095238095238,0.07030005753040314,0.061291519552469254,0.009008537977933884,0.060874925370104194
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,mutual_information,2,1041,1041,0.5,0.5110627573981642,0.5107600799619088,1.1047619047619048,0.016753895208239555,0.016891280189156532,-0.00013738498091697693,0.022125514796328405
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,2,1041,1041,0.5,0.5075114355608339,0.5044422418306203,0.9904761904761905,0.08190944790840149,0.08094508200883865,0.0009643658995628357,0.01502287112166778
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,codetection_odds_ratio,2,1041,1041,0.5,0.5243498778699636,0.5267928675686142,1.180952380952381,1.685283899307251,1.6120277643203735,0.07325613498687744,0.04869975573992713
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,pearson,3,1041,1041,0.5,0.5384061361230842,0.5291438047833222,1.1238095238095238,0.049558550119400024,0.04050469771027565,0.009053852409124374,0.07681227224616838
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,spearman,3,1041,1041,0.5,0.525854471934084,0.5206851638463312,1.1238095238095238,0.07030005753040314,0.06325729936361313,0.0070427581667900085,0.051708943868167934
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,mutual_information,3,1041,1041,0.5,0.5092951708113365,0.5060597473275363,1.1238095238095238,0.016753895208239555,0.017155155539512634,-0.0004012603312730789,0.018590341622673145
NYGC_multimodal_PBMC,all,trrust_dorothea_intersection,formal_abs,coexpression_probability,3,1041,1041,0.5,0.504442728072191,0.502678410442009,0.9904761904761905,0.08190944790840149,0.08059271425008774,0.0013167336583137512,0.008885456144382076
