collection,pathway,msigdb_name,gene
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,MTIF2
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,NCF4
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,NCK1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,NCR1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,NLRP3
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,NME1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,NOS2
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,NPM1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,PF4
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,PRF1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,PRKCB
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,PRKCG
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,PSMB10
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,PTPN6
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,PTPRC
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,RARS1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,RIPK2
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,RPL39
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,RPL3L
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,RPL9
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,RPS19
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,RPS3A
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,RPS9
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,SIT1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,SOCS1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,SOCS5
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,SPI1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,SRGN
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,ST8SIA4
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,STAB1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,STAT1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,STAT4
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TAP1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TAP2
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TAPBP
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TGFB1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TGFB2
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,THY1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TIMP1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TLR1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TLR2
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TLR3
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TLR6
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TNF
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TPD52
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TRAF2
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,TRAT1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,UBE2D1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,UBE2N
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,WARS1
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,WAS
Hallmark,Allograft Rejection,HALLMARK_ALLOGRAFT_REJECTION,ZAP70
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ABCC4
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ABHD2
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ACSL3
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ACTN1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ADAMTS1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ADRM1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,AKAP12
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,AKT1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ALDH1A3
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ANKH
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,APPBP2
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ARID5B
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,AZGP1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,B2M
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,B4GALT1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,BMPR1B
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,CAMKK2
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,CCND1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,CCND3
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,CDC14B
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,CDK6
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,CENPN
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,DBI
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,DHCR24
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,DNAJB9
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ELK4
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ELL2
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ELOVL5
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,FADS1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,FKBP5
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,GNAI3
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,GPD1L
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,GSR
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,GUCY1A1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,H1-0
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,HERC3
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,HMGCR
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,HMGCS1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,HOMER2
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,HPGD
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,HSD17B14
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,IDI1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,INPP4B
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,INSIG1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,IQGAP2
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ITGAV
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,KLK2
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,KLK3
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,KRT19
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,KRT8
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,LIFR
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,LMAN1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,MAF
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,MAK
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,MAP7
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,MERTK
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,MYL12A
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,NCOA4
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,NDRG1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,NGLY1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,NKX3-1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,PA2G4
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,PDLIM5
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,PGM3
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,PIAS1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,PLPP1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,PMEPA1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,PTK2B
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,PTPN21
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,RAB4A
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,RPS6KA3
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,RRP12
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SAT1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SCD
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SEC24D
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SELENOP
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SGK1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SLC26A2
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SLC38A2
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SMS
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SORD
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SPCS3
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SPDEF
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SRF
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,SRP19
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,STEAP4
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,STK39
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,TARP
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,TMEM50A
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,TMPRSS2
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,TNFAIP8
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,TPD52
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,TSC22D1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,UAP1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,UBE2I
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,UBE2J1
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,VAPA
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,XRCC5
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,XRCC6
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ZBTB10
Hallmark,Androgen Response,HALLMARK_ANDROGEN_RESPONSE,ZMIZ1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,APOH
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,APP
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,CCND2
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,COL3A1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,COL5A2
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,CXCL6
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,FGFR1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,FSTL1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,ITGAV
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,JAG1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,JAG2
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,KCNJ8
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,LPL
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,LRPAP1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,LUM
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,MSX1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,NRP1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,OLR1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,PDGFA
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,PF4
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,PGLYRP1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,POSTN
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,PRG2
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,PTK2
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,S100A4
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,SERPINA5
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,SLCO2A1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,SPP1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,STC1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,THBD
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,TIMP1
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,TNFRSF21
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,VAV2
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,VCAN
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,VEGFA
Hallmark,Angiogenesis,HALLMARK_ANGIOGENESIS,VTN
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ACTA1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ACTB
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ACTC1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ACTG1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ACTG2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ACTN1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ACTN2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ACTN3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ACTN4
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ADAM15
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ADAM23
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ADAM9
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ADAMTS5
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ADRA1B
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,AKT2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,AKT3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ALOX15B
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,AMH
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,AMIGO1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,AMIGO2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ARHGEF6
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ARPC2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ATP1A3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,B4GALT1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,BAIAP2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,BMP1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CADM2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CADM3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CALB2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CAP1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CD209
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CD274
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CD276
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CD34
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CD86
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CD99
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CDH1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CDH11
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CDH15
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CDH3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CDH4
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CDH6
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CDH8
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CDK8
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CDSN
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CERCAM
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN11
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN14
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN15
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN18
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN19
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN4
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN5
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN6
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN7
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN8
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CLDN9
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CNN2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CNTN1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,COL16A1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,COL17A1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,COL9A1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CRAT
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CRB3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CTNNA1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CTNND1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,CX3CL1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,DHX16
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,DLG1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,DMP1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,DSC1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,DSC3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,EGFR
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,EPB41L2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,EVL
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,EXOC4
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,FBN1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,FLNC
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,FSCN1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,FYB1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,GAMT
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,GNAI1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,GNAI2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,GRB7
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,GTF2F1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,HADH
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,HRAS
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ICAM1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ICAM2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ICAM4
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ICAM5
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,IKBKG
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,INPPL1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,INSIG1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,IRS1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ITGA10
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ITGA2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ITGA3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ITGA9
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ITGB1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,ITGB4
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,JAM3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,JUP
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,KCNH2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,KRT31
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,LAMA3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,LAMB3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,LAMC2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,LAYN
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,LDLRAP1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,LIMA1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MADCAM1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MAP3K20
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MAP4K2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MAPK11
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MAPK13
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MAPK14
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MDK
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MMP2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MMP9
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MPZL1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MPZL2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MSN
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MVD
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MYH10
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MYH9
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MYL12B
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,MYL9
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NECTIN1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NECTIN2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NECTIN3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NECTIN4
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NEGR1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NEXN
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NF1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NF2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NFASC
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NHERF4
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NLGN2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NLGN3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NRAP
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NRTN
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,NRXN2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PALS1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PARD6G
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PARVA
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PBX2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PCDH1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PECAM1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PFN1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PIK3CB
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PIK3R3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PKD1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PLCG1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PPP2R2C
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PTEN
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PTK2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,PTPRC
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,RAC2
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,RASA1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,RHOF
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,RRAS
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,RSU1
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,SDC3
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,SGCE
Hallmark,Apical Junction,HALLMARK_APICAL_JUNCTION,SHC1
